ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
46873,403,Bachelor of Arts in German,University of Wyoming,Laramie,Undergraduate,,
46874,403,Minor in German,University of Wyoming,Laramie,Undergraduate,,
46875,403,Bachelor of Arts in History,University of Wyoming,Laramie,Undergraduate,,
46876,403,Minor in History,University of Wyoming,Laramie,Undergraduate,,
46877,403,Bachelor of Science in Human Development and Family Sciences,University of Wyoming,Laramie,Undergraduate,,
46878,403,Minor in Human Development and Family Sciences,University of Wyoming,Laramie,Undergraduate,,
46879,403,Bachelor of Science in Human Nutrition and Food,University of Wyoming,Laramie,Undergraduate,,
46880,403,Minor in Human Nutrition,University of Wyoming,Laramie,Undergraduate,,
46881,403,Minor in Insect Biology,University of Wyoming,Laramie,Undergraduate,,
46882,403,Minor in Interior Design,University of Wyoming,Laramie,Undergraduate,,
46883,403,Bachelor of Arts in Journalism,University of Wyoming,Laramie,Undergraduate,,
46884,403,Bachelor of Science in Kinesiology and Health Promotion,University of Wyoming,Laramie,Undergraduate,,
46885,403,Minor in Kinesiology and Health,University of Wyoming,Laramie,Undergraduate,,
46886,403,Bachelor of Science in Management,University of Wyoming,Laramie,Undergraduate,,
46887,403,Bachelor of Science in Marketing,University of Wyoming,Laramie,Undergraduate,,
46888,403,Bachelor of Arts in Mathematics,University of Wyoming,Laramie,Undergraduate,,
46889,403,Bachelor of Science in Mathematics,University of Wyoming,Laramie,Undergraduate,,
46890,403,Minor in Mathematics,University of Wyoming,Laramie,Undergraduate,,
46891,403,Bachelor of Science in Mechanical Engineering,University of Wyoming,Laramie,Undergraduate,,
46892,403,Bachelor of Science in Medical Laboratory Science,University of Wyoming,Laramie,Undergraduate,,
46893,403,Bachelor of Science in Microbiology,University of Wyoming,Laramie,Undergraduate,,
46894,403,Minor in Microbiology,University of Wyoming,Laramie,Undergraduate,,
46895,403,Minor in Molecular Biology,University of Wyoming,Laramie,Undergraduate,,
46896,403,Bachelor of Arts in Music,University of Wyoming,Laramie,Undergraduate,,
46897,403,Bachelor of Music,University of Wyoming,Laramie,Undergraduate,,
46898,403,Minor in Music,University of Wyoming,Laramie,Undergraduate,,
46899,403,Minor in Native American and Indigenous Studies,University of Wyoming,Laramie,Undergraduate,,
46900,403,Minor in Neuroscience,University of Wyoming,Laramie,Undergraduate,,
46901,403,Bachelor of Science in Nursing,University of Wyoming,Laramie,Undergraduate,,
46902,403,Bachelor of Applied Science in Organizational Leadership,University of Wyoming,Laramie,Undergraduate,,
46903,403,Bachelor of Science in Outdoor Recreation and Tourism Management,University of Wyoming,Laramie,Undergraduate,,
46904,403,Minor in Outdoor Recreation and Tourism Management,University of Wyoming,Laramie,Undergraduate,,
46905,403,Bachelor of Science in Petroleum Engineering,University of Wyoming,Laramie,Undergraduate,,
46906,403,Bachelor of Arts in Philosophy,University of Wyoming,Laramie,Undergraduate,,
46907,403,Minor in Philosophy,University of Wyoming,Laramie,Undergraduate,,
46908,403,Bachelor of Science in Physics,University of Wyoming,Laramie,Undergraduate,,
46909,403,Minor in Physics,University of Wyoming,Laramie,Undergraduate,,
46910,403,Bachelor of Science in Physiology,University of Wyoming,Laramie,Undergraduate,,
46911,403,Minor in Physiology,University of Wyoming,Laramie,Undergraduate,,
46912,403,Bachelor of Science in Plant Production and Protection,University of Wyoming,Laramie,Undergraduate,,
46913,403,Minor in Plant Protection,University of Wyoming,Laramie,Undergraduate,,
46914,403,Bachelor of Arts in Political Science,University of Wyoming,Laramie,Undergraduate,,
46915,403,Minor in Political Science,University of Wyoming,Laramie,Undergraduate,,
46916,403,Bachelor of Arts in Psychology,University of Wyoming,Laramie,Undergraduate,,
46917,403,Bachelor of Science in Psychology,University of Wyoming,Laramie,Undergraduate,,
46918,403,Minor in Psychology,University of Wyoming,Laramie,Undergraduate,,
46919,403,Bachelor of Science in Rangeland Ecology and Watershed Management,University of Wyoming,Laramie,Undergraduate,,
46920,403,Minor in Rangeland Ecology and Watershed Management,University of Wyoming,Laramie,Undergraduate,,
46921,403,Minor in Reclamation and Restoration Ecology,University of Wyoming,Laramie,Undergraduate,,
46922,403,Bachelor of Arts in Religious Studies,University of Wyoming,Laramie,Undergraduate,,
46923,403,Minor in Religious Studies,University of Wyoming,Laramie,Undergraduate,,
46924,403,Bachelor of Arts in Secondary Education in Agricultural Education,University of Wyoming,Laramie,Undergraduate,,
46925,403,Bachelor of Arts in Secondary Education in English Education,University of Wyoming,Laramie,Undergraduate,,
46926,403,Bachelor of Arts in Secondary Education in Mathematics Education,University of Wyoming,Laramie,Undergraduate,,
46927,403,Bachelor of Arts in Secondary Education in Modern Languages Education,University of Wyoming,Laramie,Undergraduate,,
46928,403,Bachelor of Arts in Secondary Education in Science Education,University of Wyoming,Laramie,Undergraduate,,
46929,403,Bachelor of Arts in Secondary Education in Social Studies Education,University of Wyoming,Laramie,Undergraduate,,
46930,403,Bachelor of Social Work,University of Wyoming,Laramie,Undergraduate,,
46931,403,Bachelor of Arts in Sociology,University of Wyoming,Laramie,Undergraduate,,
46932,403,Minor in Sociology,University of Wyoming,Laramie,Undergraduate,,
46933,403,Minor in Soil Science,University of Wyoming,Laramie,Undergraduate,,
46934,403,Bachelor of Arts in Spanish,University of Wyoming,Laramie,Undergraduate,,
46935,403,Minor in Spanish,University of Wyoming,Laramie,Undergraduate,,
46936,403,"Bachelor of Science in Speech, Language and Hearing Science",University of Wyoming,Laramie,Undergraduate,,
46937,403,Bachelor of Arts in Statistics,University of Wyoming,Laramie,Undergraduate,,
46938,403,Bachelor of Science in Statistics,University of Wyoming,Laramie,Undergraduate,,
46939,403,Minor in Statistics,University of Wyoming,Laramie,Undergraduate,,
46940,403,Bachelor of Arts in Theatre,University of Wyoming,Laramie,Undergraduate,,
46941,403,Bachelor of Fine Arts in Theatre,University of Wyoming,Laramie,Undergraduate,,
46942,403,Minor in Theatre,University of Wyoming,Laramie,Undergraduate,,
46943,403,Bachelor of Science in Wildlife and Fisheries Biology and Management,University of Wyoming,Laramie,Undergraduate,,
46944,403,Minor in Wildlife and Fisheries Biology and Management,University of Wyoming,Laramie,Undergraduate,,
46945,403,Bachelor of Science in Zoology,University of Wyoming,Laramie,Undergraduate,,
46946,403,Minor in Zoology,University of Wyoming,Laramie,Undergraduate,,
46947,74,Master of Science in Computer Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46948,74,Master of Science in Cybersecurity,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46949,74,Master of Science in Data Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46950,74,Master of Science in Engineering Management,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46951,74,Master of Science in Electrical Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46952,74,Master of Science in Mechanical Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46953,74,Master of Science in Software Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46954,74,Master of Science in Biotechnology,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46955,74,Master of Science in Mathematics,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46956,74,Master of Science in Information Technology,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46957,74,Master of Science in Biomedical Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46958,74,Master of Science in Civil Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46959,74,Master of Science in Computer Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
46960,74,Master of Science in Data Science and AI and BI test,Oklahoma Christian University,Oklahoma City,Certificate,,
46963,407,Bachelor of Arts in Africana Studies,DePauw University,Greencastle,Undergraduate,,
46964,407,Minor in Africana Studies,DePauw University,Greencastle,Undergraduate,,
46965,407,Bachelor of Arts in Anthropology,DePauw University,Greencastle,Undergraduate,,
46966,407,Minor in Anthropology,DePauw University,Greencastle,Undergraduate,,
46967,407,Bachelor of Arts in Art History,DePauw University,Greencastle,Undergraduate,,
46968,407,Minor in Art History,DePauw University,Greencastle,Undergraduate,,
46969,407,Bachelor of Arts in Studio Art,DePauw University,Greencastle,Undergraduate,,
46970,407,Minor in Studio Art,DePauw University,Greencastle,Undergraduate,,
46971,407,Bachelor of Arts in Asian Studies,DePauw University,Greencastle,Associate,,
46972,407,Minor in Asian Studies,DePauw University,Greencastle,Associate,,
46973,407,Bachelor of Science in Biochemistry,DePauw University,Greencastle,Undergraduate,,
46974,407,Bachelor of Arts in Biology,DePauw University,Greencastle,Undergraduate,,
46975,407,Minor in Biology,DePauw University,Greencastle,Undergraduate,,
46976,407,Bachelor of Arts in Chemistry,DePauw University,Greencastle,Undergraduate,,
46977,407,Minor in Chemistry,DePauw University,Greencastle,Undergraduate,,
46978,407,Bachelor of Arts in Chinese,DePauw University,Greencastle,Undergraduate,,
46979,407,Minor in Chinese,DePauw University,Greencastle,Undergraduate,,
46980,407,Bachelor of Arts in Classical Civilization,DePauw University,Greencastle,Associate,,
46981,407,Minor in Classical Civilization,DePauw University,Greencastle,Associate,,
46982,407,Bachelor of Arts in Greek,DePauw University,Greencastle,Undergraduate,,
46983,407,Minor in Greek,DePauw University,Greencastle,Undergraduate,,
46984,407,Bachelor of Arts in Latin,DePauw University,Greencastle,Undergraduate,,
46985,407,Minor in Latin,DePauw University,Greencastle,Undergraduate,,
46986,407,Bachelor of Arts in Communication,DePauw University,Greencastle,Undergraduate,,
46987,407,Minor in Communication,DePauw University,Greencastle,Undergraduate,,
46988,407,Bachelor of Arts in Computer Science,DePauw University,Greencastle,Undergraduate,,
46989,407,Minor in Computer Science,DePauw University,Greencastle,Undergraduate,,
46990,407,Bachelor of Arts in Economics,DePauw University,Greencastle,Undergraduate,,
46991,407,Minor in Economics,DePauw University,Greencastle,Undergraduate,,
46992,407,Bachelor of Arts in Education Studies,DePauw University,Greencastle,Undergraduate,,
46993,407,Minor in Education Studies,DePauw University,Greencastle,Undergraduate,,
46994,407,Bachelor of Arts in English (Literature),DePauw University,Greencastle,Undergraduate,,
46995,407,Minor in English (Literature),DePauw University,Greencastle,Undergraduate,,
46996,407,Bachelor of Arts in English (Writing),DePauw University,Greencastle,Undergraduate,,
46997,407,Minor in English (Writing),DePauw University,Greencastle,Undergraduate,,
46998,407,Bachelor of Arts in Environmental Geoscience,DePauw University,Greencastle,Undergraduate,,
46999,407,Minor in Environmental Geoscience,DePauw University,Greencastle,Undergraduate,,
47000,407,Bachelor of Arts in Film and Media Arts,DePauw University,Greencastle,Undergraduate,,
47001,407,Minor in Film and Media Arts,DePauw University,Greencastle,Undergraduate,,
47002,407,Bachelor of Arts in French,DePauw University,Greencastle,Undergraduate,,
47003,407,Minor in French,DePauw University,Greencastle,Undergraduate,,
47004,407,Bachelor of Arts in German,DePauw University,Greencastle,Undergraduate,,
47005,407,Minor in German,DePauw University,Greencastle,Undergraduate,,
47006,407,Bachelor of Arts in Global French Studies,DePauw University,Greencastle,Undergraduate,,
47007,407,Bachelor of Arts in Global Health,DePauw University,Greencastle,Undergraduate,,
47008,407,Minor in Global Health,DePauw University,Greencastle,Undergraduate,,
47009,407,Bachelor of Arts in Global Studies,DePauw University,Greencastle,Undergraduate,,
47010,407,Bachelor of Arts in History,DePauw University,Greencastle,Undergraduate,,
47011,407,Minor in History,DePauw University,Greencastle,Undergraduate,,
47012,407,Bachelor of Arts in Kinesiology,DePauw University,Greencastle,Undergraduate,,
47013,407,Minor in Kinesiology,DePauw University,Greencastle,Undergraduate,,
47014,407,Bachelor of Arts in Latin American and Caribbean Studies,DePauw University,Greencastle,Undergraduate,,
